time,centroid,bandwidth,chroma_hue
6.101169205722597866e+01,1.758804373412054534e-01,3.912859686637947254e-01,7.500000000000000000e-01
6.105336671027053086e+01,1.744971374413495924e-01,3.896557807218831715e-01,5.561013225166069329e-01
6.109504136331508306e+01,1.731900397651351953e-01,3.880661071144545504e-01,4.166666666666666852e-01
6.113671601635963526e+01,1.719699323490317122e-01,3.865331328142396772e-01,4.166666666666666852e-01
6.117839066940418746e+01,1.708467748740105374e-01,3.850730548046601975e-01,3.026365825834074763e-01
6.122006532244873966e+01,1.698286449613977955e-01,3.837002009122230661e-01,0.000000000000000000e+00
6.126173997549329897e+01,1.689229446436155968e-01,3.824286641269060705e-01,0.000000000000000000e+00
6.130341462853785117e+01,1.681424010541320291e-01,3.812780237428809449e-01,0.000000000000000000e+00
6.134508928158240337e+01,1.674978951048362585e-01,3.802681176593336043e-01,0.000000000000000000e+00
6.138676393462695557e+01,1.669804843269695194e-01,3.793965876837674944e-01,0.000000000000000000e+00
6.142843858767150778e+01,1.665934362882378339e-01,3.786743935497318136e-01,2.740102252080355849e-01
6.147011324071605998e+01,1.663379737393589908e-01,3.781099490233762461e-01,6.016499767608260996e-01
6.151178789376061928e+01,1.662138579657432835e-01,3.777097098403813247e-01,5.615519499725732944e-01
6.155346254680517148e+01,1.662196381754682539e-01,3.774791343711731417e-01,3.624667258207558418e-01
6.159513719984972369e+01,1.663535181436418542e-01,3.774230525779325718e-01,3.960894916973031199e-01
6.163681185289427589e+01,1.666130150190015813e-01,3.775443892766013332e-01,3.333333333333333148e-01
6.167848650593882809e+01,1.669907909156251868e-01,3.778411544130971800e-01,3.367980732665623589e-01
6.172016115898338029e+01,1.674907742609224315e-01,3.783266430093935595e-01,4.115751890818284409e-01
6.176183581202793249e+01,1.681026721397581025e-01,3.789931337328660277e-01,4.166666666666666852e-01
6.180351046507249180e+01,1.688120606351856401e-01,3.798267426894517684e-01,4.166666666666666852e-01
6.184518511811704400e+01,1.696106224055343170e-01,3.808213580037440038e-01,3.640934634723478336e-01
6.188685977116159620e+01,1.704890545587290362e-01,3.819685691117407633e-01,3.773503190095849336e-01
6.192853442420614840e+01,1.714369643518933728e-01,3.832580026588168209e-01,4.166666666666666852e-01
6.197020907725070060e+01,1.724435775681206484e-01,3.846782357093008753e-01,4.166666666666666852e-01
6.201188373029525280e+01,1.734983677940774571e-01,3.862175558491742766e-01,4.166666666666666852e-01
6.205355838333980500e+01,1.745910081253383150e-01,3.878639882612522349e-01,4.166666666666666852e-01
6.209523303638436431e+01,1.757108448141257995e-01,3.896044065407814894e-01,4.166666666666666852e-01
6.213690768942891651e+01,1.768469804431729575e-01,3.914302598821734480e-01,4.166666666666666852e-01
6.217858234247346871e+01,1.779864206128854986e-01,3.933180035373514682e-01,4.166666666666666852e-01
6.222025699551802091e+01,1.791188119708122528e-01,3.952502421394773480e-01,4.166666666666666852e-01
6.226193164856257312e+01,1.802336597082259961e-01,3.972093997545227406e-01,4.166666666666666852e-01
6.230360630160712532e+01,1.813224326698370248e-01,3.991808108537361899e-01,4.166666666666666852e-01
6.234528095465168462e+01,1.823776499811411989e-01,4.011508123837603801e-01,5.163624455993548468e-01
6.238695560769623683e+01,1.833921914144306109e-01,4.031050643617930529e-01,6.173152490810090987e-01
6.242863026074078903e+01,1.843595984024997692e-01,4.050292253948519217e-01,4.838805087252384673e-01
6.247030491378534123e+01,1.852746885845570068e-01,4.069106950578397219e-01,4.166666666666666852e-01
6.251197956682989343e+01,1.861320199191211500e-01,4.087351772087815527e-01,4.166666666666666852e-01
6.255365421987444563e+01,1.869215816970856980e-01,4.104812522075821368e-01,4.166666666666666852e-01
6.259532887291899783e+01,1.876482364732530717e-01,4.121460622370135551e-01,4.166666666666666852e-01
6.263700352596355714e+01,1.883122856458109839e-01,4.137226212561457284e-01,4.166666666666666852e-01
6.267867817900810934e+01,1.889138494304944682e-01,4.152030970355104489e-01,3.685511471669498662e-01
6.272035283205266154e+01,1.894540347716685835e-01,4.165807374924594964e-01,3.333333333333333148e-01
6.276202748509721374e+01,1.899346132300003542e-01,4.178494302764316770e-01,3.333333333333333148e-01
6.280370213814176594e+01,1.903572848585178556e-01,4.190033267505577919e-01,3.333333333333333148e-01
6.284537679118631814e+01,1.907245207428025224e-01,4.200383859537846765e-01,3.472239827607938589e-01
6.288705144423087035e+01,1.910421942395910122e-01,4.209549512132876314e-01,4.433388262136329638e-01
6.292872609727542965e+01,1.913122000294101843e-01,4.217445764180038359e-01,8.172244052900270450e-01
6.297040075031998185e+01,1.915389060088460438e-01,4.224021642859117631e-01,7.617780031267176177e-01
6.301207540336453405e+01,1.917296863077610214e-01,4.229367266477986331e-01,6.870008873114497039e-01
6.305375005640908626e+01,1.918911292678726899e-01,4.233506831645872936e-01,4.488950859847344321e-01
6.309542470945363846e+01,1.920263029022750145e-01,4.236441995528115179e-01,3.333333333333333148e-01
6.313709936249819066e+01,1.921382446489404427e-01,4.238175323992000032e-01,3.333333333333333148e-01
6.317877401554274996e+01,1.922305624516279232e-01,4.238718689169476139e-01,3.333333333333333148e-01
6.322044866858730217e+01,1.923068051698772762e-01,4.238092451357127755e-01,3.333333333333333148e-01
6.326212332163185437e+01,1.923700438161459192e-01,4.236320791713833467e-01,3.683187560738500621e-01
6.330379797467640657e+01,1.924224478515891845e-01,4.233421732376138613e-01,5.833333333333333703e-01
6.334547262772095877e+01,1.924662075662980920e-01,4.229348709920755511e-01,5.833333333333333703e-01
6.338714728076551097e+01,1.925024231422526322e-01,4.224156909674974814e-01,6.526598216926371432e-01
6.342882193381006317e+01,1.925308019911620705e-01,4.217905373241671030e-01,6.058963958254300897e-01
6.347049658685462248e+01,1.925515821157087748e-01,4.210626012286329267e-01,5.833333333333333703e-01
6.351217123989917468e+01,1.925643822760116919e-01,4.202354130111603525e-01,2.777284826974406595e-01
6.355384589294372688e+01,1.925680150328950291e-01,4.193119792582702954e-01,1.404064731482410344e-01
6.359552054598827908e+01,1.925608384486725833e-01,4.182954253243183484e-01,3.333333333333333148e-01
6.363719519903283128e+01,1.925409727461950271e-01,4.171893231084577436e-01,3.333333333333333148e-01
6.367886985207738348e+01,1.925060272399105044e-01,4.159967453467722232e-01,3.710651962647730229e-01
6.372054450512193569e+01,1.924526064813582571e-01,4.147194921554000491e-01,6.631596738074507780e-01
6.376221915816649499e+01,1.923750399115543575e-01,4.133530586500772097e-01,3.640512105463354353e-01
6.380389381121104719e+01,1.922725796508136242e-01,4.119115564911078886e-01,6.688215658934110186e-01
6.384556846425559939e+01,1.921419175015064429e-01,4.103993385537973992e-01,6.914585710060516810e-01
6.388724311730015160e+01,1.919801156545046794e-01,4.088217052373131488e-01,6.666666666666666297e-01
6.392891777034470380e+01,1.917843983118233953e-01,4.071843169214111602e-01,5.838086787510264886e-01
6.397059242338925600e+01,1.915519438719012202e-01,4.054922337187171766e-01,5.000000000000000000e-01
6.401226707643381530e+01,1.912798833508254914e-01,4.037504760724219266e-01,5.000000000000000000e-01
6.405394172947836751e+01,1.909660377059745617e-01,4.019653470207610879e-01,4.369586343854500732e-01
6.409561638252291971e+01,1.906098056625195325e-01,4.001447973466171759e-01,1.666666666666666574e-01
6.413729103556747191e+01,1.902079743208549556e-01,3.982949728203154516e-01,1.666666666666666574e-01
6.417896568861202411e+01,1.897565640480980420e-01,3.964247741164250716e-01,1.666666666666666574e-01
6.422064034165657631e+01,1.892602276190769039e-01,3.945430167981709979e-01,1.666666666666666574e-01
6.426231499470112851e+01,1.887182359684840549e-01,3.926574266831064364e-01,1.666666666666666574e-01
6.430398964774568071e+01,1.881306587430351118e-01,3.907752082413020189e-01,7.115392740950293726e-02
6.434566430079023291e+01,1.874988239985639904e-01,3.889054100848750584e-01,0.000000000000000000e+00
6.438733895383478512e+01,1.868247428424489598e-01,3.870569298650986534e-01,0.000000000000000000e+00
6.442901360687933732e+01,1.861108178891387188e-01,3.852379009617567518e-01,0.000000000000000000e+00
6.447068825992390373e+01,1.853599396543927913e-01,3.834566489930371636e-01,0.000000000000000000e+00
6.451236291296845593e+01,1.845753903741398916e-01,3.817212657603736292e-01,0.000000000000000000e+00
6.455403756601300813e+01,1.837598704097537505e-01,3.800444928635158259e-01,0.000000000000000000e+00
6.459571221905756033e+01,1.829173837195219587e-01,3.784354562576990877e-01,0.000000000000000000e+00
6.463738687210211253e+01,1.820541636445948686e-01,3.768960611901143176e-01,0.000000000000000000e+00
6.467906152514666474e+01,1.811756425311386587e-01,3.754344367624630752e-01,4.867537076941162444e-01
6.472073617819121694e+01,1.802869309081866767e-01,3.740568691839561977e-01,7.500000000000000000e-01
6.476241083123576914e+01,1.793929865513796407e-01,3.727684521335717371e-01,7.500000000000000000e-01
6.480408548428032134e+01,1.784987203401550149e-01,3.715731477181136722e-01,7.500000000000000000e-01
6.484576013732487354e+01,1.776089683340763004e-01,3.704737023529773854e-01,7.500000000000000000e-01
6.488743479036942574e+01,1.767284308008864879e-01,3.694719716765427209e-01,7.273946845819291296e-01
6.492910944341397794e+01,1.758616975557355799e-01,3.685695747277400458e-01,5.888262137152697751e-01
6.497078409645853014e+01,1.750167073662258210e-01,3.677777683952316856e-01,7.383804453458018280e-01
6.501245874950309656e+01,1.741974225097198958e-01,3.670907062211204996e-01,6.120653230236150488e-01
6.505413340254764876e+01,1.734065517776037790e-01,3.665014703705861687e-01,7.041555752735838558e-01
6.509580805559220096e+01,1.726475475275490168e-01,3.660066213933600987e-01,7.500000000000000000e-01
6.513748270863675316e+01,1.719231640817212303e-01,3.656017382338182520e-01,7.500000000000000000e-01
6.517915736168130536e+01,1.712351882144106940e-01,3.652817909240411720e-01,7.500000000000000000e-01
6.522083201472585756e+01,1.705860759973501228e-01,3.650416215197038183e-01,7.500000000000000000e-01
6.526250666777040976e+01,1.699793219371912578e-01,3.648761426040196820e-01,7.500000000000000000e-01
6.530418132081496196e+01,1.694171882419628072e-01,3.647796801550954870e-01,7.500000000000000000e-01
6.534585597385951417e+01,1.688996497163925137e-01,3.647437399416817994e-01,7.500000000000000000e-01
6.538753062690406637e+01,1.684346481467491885e-01,3.647683070223298185e-01,7.500000000000000000e-01
6.542920527994861857e+01,1.680150906938002731e-01,3.648361384276914143e-01,7.500000000000000000e-01
6.547087993299317077e+01,1.676403490750630332e-01,3.649384649075819720e-01,7.500000000000000000e-01
6.551255458603772297e+01,1.673109496459588008e-01,3.650692279159677422e-01,7.500000000000000000e-01
6.555422923908228938e+01,1.670268820227115147e-01,3.652223221840238399e-01,7.500000000000000000e-01
6.559590389212684158e+01,1.667877180586617436e-01,3.653916438842872427e-01,7.500000000000000000e-01
6.563757854517139378e+01,1.665933383637686338e-01,3.655722291118013723e-01,7.500000000000000000e-01
6.567925319821594599e+01,1.664437963667694809e-01,3.657600222748934593e-01,7.500000000000000000e-01
6.572092785126049819e+01,1.663379252261304730e-01,3.659496979221901758e-01,7.500000000000000000e-01
6.576260250430505039e+01,1.662751600130889240e-01,3.661366867601446584e-01,7.500000000000000000e-01
6.580427715734960259e+01,1.662592018087603041e-01,3.663198364198495538e-01,7.500000000000000000e-01
6.584595181039415479e+01,1.662858502511329606e-01,3.664999959735555923e-01,7.500000000000000000e-01
6.588762646343870699e+01,1.663546001591944268e-01,3.666775576765532452e-01,7.500000000000000000e-01
6.592930111648325919e+01,1.664649108466929039e-01,3.668536975394922073e-01,7.500000000000000000e-01
6.597097576952781139e+01,1.666163234653740555e-01,3.670302762729544810e-01,7.500000000000000000e-01
6.601265042257236360e+01,1.668081277826914954e-01,3.672093343035529034e-01,7.500000000000000000e-01
6.605432507561691580e+01,1.670394209611680003e-01,3.673935425012249678e-01,7.500000000000000000e-01
6.609599972866146800e+01,1.673094587014886669e-01,3.675869101845119502e-01,7.500000000000000000e-01
6.613767438170603441e+01,1.676175150945257708e-01,3.677939614800396773e-01,7.500000000000000000e-01
6.617934903475058661e+01,1.679635323188945484e-01,3.680189103533787476e-01,7.500000000000000000e-01
6.622102368779513881e+01,1.683463186785956189e-01,3.682683948307730049e-01,7.500000000000000000e-01
6.626269834083969101e+01,1.687595316606680662e-01,3.685423835016255478e-01,7.500000000000000000e-01
6.630437299388424321e+01,1.692011044729742064e-01,3.688441536741656201e-01,8.574491908564698672e-01
6.634604764692879542e+01,1.696665975672958238e-01,3.691752969096694370e-01,8.263299108463313392e-01
6.638772229997334762e+01,1.701525640776708759e-01,3.695379831448998287e-01,7.500000000000000000e-01
6.642939695301789982e+01,1.706551449811526400e-01,3.699338251816885470e-01,7.500000000000000000e-01
6.647107160606245202e+01,1.711694381013996735e-01,3.703631101680157633e-01,7.889994507119317824e-01
6.651274625910700422e+01,1.716906404391379815e-01,3.708251083495023304e-01,8.947796509908693130e-01
6.655442091215155642e+01,1.722109420673535174e-01,3.713154025177879958e-01,7.547745806396627399e-01
6.659609556519610862e+01,1.727211792557251657e-01,3.718305968219489666e-01,9.043288122701949039e-01
6.663777021824066082e+01,1.732150178442285471e-01,3.723670675468704894e-01,9.166666666666666297e-01
6.667944487128522724e+01,1.736851507109728188e-01,3.729179371638564056e-01,9.166666666666666297e-01
6.672111952432977944e+01,1.741238332743249018e-01,3.734759186338565962e-01,3.502133772762533459e-01
6.676279417737433164e+01,1.745238963279975575e-01,3.740338956077097765e-01,0.000000000000000000e+00
6.680446883041888384e+01,1.748785017487878846e-01,3.745844164914241547e-01,0.000000000000000000e+00
6.684614348346343604e+01,1.751811334423020450e-01,3.751197865571597179e-01,0.000000000000000000e+00
6.688781813650798824e+01,1.754252162507285995e-01,3.756316404340073745e-01,0.000000000000000000e+00
6.692949278955254044e+01,1.756038297628421951e-01,3.761103792882160013e-01,0.000000000000000000e+00
6.697116744259709264e+01,1.757127232699559893e-01,3.765492970283353946e-01,0.000000000000000000e+00
6.701284209564164485e+01,1.757393187507733101e-01,3.769357546031348316e-01,0.000000000000000000e+00
6.705451674868619705e+01,1.756882157589712556e-01,3.772662272038798115e-01,5.974141209276773168e-01
6.709619140173074925e+01,1.755574440814282322e-01,3.775346809534904091e-01,7.500000000000000000e-01
6.713786605477530145e+01,1.753462924810302581e-01,3.777358630880844892e-01,7.500000000000000000e-01
6.717954070781985365e+01,1.750541942085888647e-01,3.778634704889965445e-01,7.500000000000000000e-01
6.722121536086442006e+01,1.746819925174922794e-01,3.779134499291800786e-01,7.500000000000000000e-01
6.726289001390897226e+01,1.742328310855523199e-01,3.778847410140970808e-01,6.320087041027169228e-01
6.730456466695352447e+01,1.737113302826386596e-01,3.777772057928501237e-01,3.333333333333333148e-01
6.734623931999807667e+01,1.731217354367504679e-01,3.775901768976711592e-01,3.333333333333333148e-01
6.738791397304262887e+01,1.724676215512290500e-01,3.773218986578559253e-01,3.333333333333333148e-01
6.742958862608718107e+01,1.717532888224140852e-01,3.769699052034148901e-01,6.968669455359379761e-01
6.747126327913173327e+01,1.709921292711165386e-01,3.765446371886543298e-01,7.500000000000000000e-01
6.751293793217628547e+01,1.701925909722990793e-01,3.760510208844372038e-01,7.500000000000000000e-01
6.755461258522083767e+01,1.693653893002868838e-01,3.754970505077366294e-01,7.500000000000000000e-01
6.759628723826538987e+01,1.685202172865938874e-01,3.748893268796048006e-01,7.884818523682518565e-01
6.763796189130994208e+01,1.676659508975023860e-01,3.742339924056115597e-01,7.136307939325582383e-01
6.767963654435449428e+01,1.668127052698987201e-01,3.735391232385058546e-01,5.000000000000000000e-01
6.772131119739904648e+01,1.659718984054845414e-01,3.728144281601319387e-01,5.000000000000000000e-01
6.776298585044359868e+01,1.651519325527979754e-01,3.720671205875049070e-01,5.000000000000000000e-01
6.780466050348816509e+01,1.643653079001650974e-01,3.713058968776924984e-01,5.000000000000000000e-01
6.784633515653271729e+01,1.636242378513915741e-01,3.705438582819565174e-01,5.000000000000000000e-01
6.788800980957726949e+01,1.629371129941101226e-01,3.697938897329172692e-01,5.000000000000000000e-01
6.792968446262182169e+01,1.623122838759797903e-01,3.690656901612076601e-01,5.533654455570981012e-01
6.797135911566637390e+01,1.617588949351810024e-01,3.683708524646043259e-01,5.833333333333333703e-01
6.801303376871092610e+01,1.612840515691049137e-01,3.677191577422160851e-01,5.470803228123697348e-01
6.805470842175547830e+01,1.608935384185851414e-01,3.671191098589762780e-01,5.000000000000000000e-01
6.809638307480003050e+01,1.605931886348722082e-01,3.665799049532820209e-01,3.851565470909903421e-01
6.813805772784458270e+01,1.603886113756807230e-01,3.661117373679030340e-01,0.000000000000000000e+00
6.817973238088913490e+01,1.602843771323496092e-01,3.657243762133131071e-01,4.056280897440130671e-03
6.822140703393368710e+01,1.602942633637357561e-01,3.654354601465761299e-01,1.536105125279722816e-01
6.826308168697823930e+01,1.604139575684437047e-01,3.652485629200747375e-01,1.666666666666666574e-01
6.830475634002279151e+01,1.606413750523330852e-01,3.651678454487566894e-01,1.666666666666666574e-01
6.834643099306735792e+01,1.609758345459313400e-01,3.651975955996216161e-01,1.666666666666666574e-01
6.838810564611191012e+01,1.614164399186242271e-01,3.653429885585662840e-01,3.369882114336370527e-01
6.842978029915646232e+01,1.619616144323718365e-01,3.656089950123184162e-01,6.020725060210260215e-01
6.847145495220101452e+01,1.626084005362508911e-01,3.659987703399784631e-01,7.500000000000000000e-01
6.851312960524556672e+01,1.633524948346651851e-01,3.665135373712489764e-01,7.500000000000000000e-01
6.855480425829011892e+01,1.641889846242577389e-01,3.671539363029939218e-01,7.500000000000000000e-01
6.859647891133467112e+01,1.651124984733307044e-01,3.679203805811580574e-01,7.500000000000000000e-01
6.863815356437922333e+01,1.661245813270244009e-01,3.688247060635235774e-01,7.500000000000000000e-01
6.867982821742377553e+01,1.672045780420856886e-01,3.698454022024246224e-01,5.519394093041081195e-01
6.872150287046832773e+01,1.683453639975832639e-01,3.709787554471815629e-01,5.000000000000000000e-01
6.876317752351287993e+01,1.695374188722096609e-01,3.722189907084873517e-01,5.000000000000000000e-01
6.880485217655743213e+01,1.707701781625960424e-01,3.735579758915958948e-01,5.000000000000000000e-01
6.884652682960198433e+01,1.720339529058512451e-01,3.749869391376520755e-01,5.000000000000000000e-01
6.888820148264653653e+01,1.733181167560221003e-01,3.764958183408243508e-01,5.000000000000000000e-01
6.892987613569110295e+01,1.746095106490055671e-01,3.780720659030518682e-01,5.000000000000000000e-01
6.897155078873565515e+01,1.758957897827927719e-01,3.797023935346356960e-01,5.000000000000000000e-01
6.901322544178020735e+01,1.771647486532406668e-01,3.813761516029430809e-01,5.000000000000000000e-01
6.905490009482475955e+01,1.784020875305612208e-01,3.830791034962383046e-01,6.591456458369532312e-02
6.909657474786931175e+01,1.795979913826710184e-01,3.847934473606207106e-01,3.827481303080181863e-01
6.913824940091386395e+01,1.807418002972108473e-01,3.865041249702703130e-01,5.000000000000000000e-01
6.917992405395841615e+01,1.818238203318836010e-01,3.881972246786465353e-01,5.466789200152077921e-01
6.922159870700296835e+01,1.828347556713549316e-01,3.898584368210843976e-01,3.164744158533494001e-01
6.926327336004752055e+01,1.837660563229378541e-01,3.914738369595909262e-01,1.773989098744398474e-01
6.930494801309207276e+01,1.846104926888833264e-01,3.930309173016487967e-01,5.000000000000000000e-01
6.934662266613662496e+01,1.853622149773388461e-01,3.945184197866933862e-01,4.501838002282448348e-01
6.938829731918117716e+01,1.860160384030858371e-01,3.959250948447777807e-01,1.666666666666666574e-01
6.942997197222572936e+01,1.865603013525044540e-01,3.972326612294745374e-01,1.666666666666666574e-01
6.947164662527029577e+01,1.869959887417038946e-01,3.984341506423296209e-01,1.666666666666666574e-01
6.951332127831484797e+01,1.873257735634212828e-01,3.995249955023481570e-01,1.666666666666666574e-01
6.955499593135940017e+01,1.875487808368048182e-01,4.004983721111986528e-01,1.666666666666666574e-01
6.959667058440395238e+01,1.876671856214227885e-01,4.013506934325906106e-01,4.778172138421036275e-01
6.963834523744850458e+01,1.876840624885162123e-01,4.020792474931497162e-01,7.500000000000000000e-01
6.968001989049305678e+01,1.876028628457031555e-01,4.026816588410668252e-01,7.500000000000000000e-01
6.972169454353760898e+01,1.874278219893194264e-01,4.031563782414050445e-01,7.500000000000000000e-01
6.976336919658216118e+01,1.871641145750897184e-01,4.035030479175673035e-01,7.500000000000000000e-01
6.980504384962671338e+01,1.868174616083795592e-01,4.037226564836460807e-01,7.500000000000000000e-01
6.984671850267126558e+01,1.863879458208269335e-01,4.038077009252190042e-01,7.500000000000000000e-01
6.988839315571581778e+01,1.858919555075227437e-01,4.037733209943886181e-01,7.500000000000000000e-01
6.993006780876036999e+01,1.853395211076432902e-01,4.036276543864011357e-01,2.159969577895666237e-01
6.997174246180492219e+01,1.847393284238509348e-01,4.033769339283054811e-01,3.046647230318853539e-01
7.001341711484948860e+01,1.840997373527769043e-01,4.030280417714369179e-01,4.577787636793813064e-01
7.005509176789404080e+01,1.834289236376459298e-01,4.025879009005139397e-01,2.483415726538465429e-01
7.009676642093859300e+01,1.827352577543910062e-01,4.020639648391173271e-01,1.255440064224838670e-01
7.013844107398314520e+01,1.820273660786546066e-01,4.014645087964903158e-01,4.166666666666666852e-01
7.018011572702769740e+01,1.813138393918367897e-01,4.007980579361327678e-01,4.486521316601156939e-01
7.022179038007224960e+01,1.806036631652523095e-01,4.000742133141316215e-01,7.477605949211799663e-01
7.026346503311680181e+01,1.799078231957858265e-01,3.992991253868886092e-01,4.531309418177557613e-01
7.030513968616135401e+01,1.792333215089583764e-01,3.984883471035890468e-01,4.166666666666666852e-01
7.034681433920590621e+01,1.785878883240279436e-01,3.976521373854468577e-01,4.166666666666666852e-01
7.038848899225045841e+01,1.779784243497880281e-01,3.967994738313199710e-01,4.166666666666666852e-01
7.043016364529501061e+01,1.774119715815626885e-01,3.959407883689565755e-01,4.166666666666666852e-01
7.047183829833956281e+01,1.768953997715945747e-01,3.950869559339409975e-01,2.594857818904947599e-01
7.051351295138411501e+01,1.764351403960326137e-01,3.942485954779296753e-01,0.000000000000000000e+00
7.055518760442866721e+01,1.760372941321294293e-01,3.934361805254397715e-01,0.000000000000000000e+00
7.059686225747323363e+01,1.757076770140360844e-01,3.926596253696927330e-01,0.000000000000000000e+00
7.063853691051778583e+01,1.754541964347791083e-01,3.919301124146220006e-01,0.000000000000000000e+00
7.068021156356233803e+01,1.752863070118861610e-01,3.912619795620977947e-01,3.599421134913640130e-01
7.072188621660689023e+01,1.752015895148504310e-01,3.906601084774776744e-01,4.166666666666666852e-01
7.076356086965144243e+01,1.752043205875948861e-01,3.901343086963542373e-01,3.617906790045283816e-01
7.080523552269599463e+01,1.752979354070662577e-01,3.896931775441473955e-01,1.480542527570492539e-01
7.084691017574054683e+01,1.754850417422357256e-01,3.893441449296653478e-01,1.888177631300188009e-01
7.088858482878509903e+01,1.757672548251845157e-01,3.890932778661476688e-01,4.166666666666666852e-01
7.093025948182965124e+01,1.761460160183107859e-01,3.889466717450286160e-01,4.166666666666666852e-01
7.097193413487420344e+01,1.766230172717178082e-01,3.889112055981079341e-01,4.166666666666666852e-01
7.101360878791875564e+01,1.771977274770644151e-01,3.889905965572313384e-01,4.166666666666666852e-01
7.105528344096330784e+01,1.778777379903554723e-01,3.891990554288507487e-01,4.166666666666666852e-01
7.109695809400786004e+01,1.786578002116860908e-01,3.895350178272823372e-01,4.166666666666666852e-01
7.113863274705242645e+01,1.795298447780717954e-01,3.899924628876127453e-01,4.166666666666666852e-01
7.118030740009697865e+01,1.804900558927019227e-01,3.905703533860848675e-01,4.166666666666666852e-01
7.122198205314153086e+01,1.815335987593254818e-01,3.912654838810387670e-01,4.166666666666666852e-01
7.126365670618608306e+01,1.826542979238492959e-01,3.920728970752087594e-01,4.166666666666666852e-01
7.130533135923063526e+01,1.838456598301936584e-01,3.929875953017410994e-01,4.166666666666666852e-01
7.134700601227518746e+01,1.851012247300744262e-01,3.940044925086799710e-01,4.166666666666666852e-01
7.138868066531973966e+01,1.864134060432307283e-01,3.951162520478706530e-01,4.166666666666666852e-01
7.143035531836429186e+01,1.877727819667307230e-01,3.963132630141130708e-01,4.219060294924540933e-01
7.147202997140884406e+01,1.891720077107605924e-01,3.975902339471221736e-01,7.210144927536099591e-01
7.151370462445339626e+01,1.905955730658654701e-01,3.989259706055880428e-01,4.798770439853169978e-01
7.155537927749794846e+01,1.920315503384616429e-01,4.003049243434473325e-01,4.166666666666666852e-01
7.159705393054250067e+01,1.934686792549188683e-01,4.017130408873587077e-01,4.166666666666666852e-01
7.163872858358705287e+01,1.948955777692996660e-01,4.031355698237971685e-01,4.166666666666666852e-01
7.168040323663160507e+01,1.963004579009520190e-01,4.045562399157624500e-01,4.166666666666666852e-01
7.172207788967617148e+01,1.976713513137463574e-01,4.059579083429790125e-01,2.929184095998668691e-01
7.176375254272072368e+01,1.989967493121142517e-01,4.073239096523854630e-01,0.000000000000000000e+00
7.180542719576527588e+01,2.002657201426262246e-01,4.086379978170859850e-01,0.000000000000000000e+00
7.184710184880982808e+01,2.014641302372875975e-01,4.098783827964383453e-01,0.000000000000000000e+00
7.188877650185438029e+01,2.025713521084631652e-01,4.110161949871994902e-01,0.000000000000000000e+00
7.193045115489893249e+01,2.035859165501490986e-01,4.120429968463117376e-01,0.000000000000000000e+00
7.197212580794348469e+01,2.044983952475336875e-01,4.129420401943068586e-01,2.269827185532609093e-01
7.201380046098803689e+01,2.053000374816366380e-01,4.136966589137984207e-01,3.333333333333333148e-01
7.205547511403258909e+01,2.059829480237115873e-01,4.142908439910827356e-01,3.333333333333333148e-01
7.209714976707714129e+01,2.065395336642751600e-01,4.147094373303018555e-01,3.333333333333333148e-01
7.213882442012169349e+01,2.069637816753223114e-01,4.149390560377286263e-01,3.333333333333333148e-01
7.218049907316624569e+01,2.072520448483754218e-01,4.149682776450522859e-01,3.472979253813122669e-01
7.222217372621079789e+01,2.074003662769659251e-01,4.147856000373069674e-01,4.166666666666666852e-01
7.226384837925536431e+01,2.073989826896903699e-01,4.143695050098824550e-01,4.166666666666666852e-01
7.230552303229991651e+01,2.072421753922205068e-01,4.137038802462738030e-01,6.315544851480745514e-01
7.234719768534446871e+01,2.069407255352553043e-01,4.128000344266446464e-01,6.666666666666666297e-01
7.238887233838902091e+01,2.064965072670632285e-01,4.116544529184885115e-01,6.666666666666666297e-01
7.243054699143357311e+01,2.059101999149497153e-01,4.102629120930239015e-01,6.666666666666666297e-01
7.247222164447812531e+01,2.051837697347828615e-01,4.086230103903328303e-01,6.666666666666666297e-01
7.251389629752267751e+01,2.043214746467242604e-01,4.067358438271596044e-01,6.955148519034918264e-01
7.255557095056722972e+01,2.033287796736948927e-01,4.046046760208102389e-01,7.500000000000000000e-01
7.259724560361178192e+01,2.022110717862050377e-01,4.022331166088258803e-01,7.500000000000000000e-01
7.263892025665633412e+01,2.009749873795126929e-01,3.996279131077059010e-01,7.277432712216361788e-01
7.268059490970088632e+01,1.996211622974031763e-01,3.967826975904220621e-01,2.043034605147735494e-01
7.272226956274543852e+01,1.981614264621802401e-01,3.937142442725975466e-01,6.524696835254222282e-01
7.276394421578999072e+01,1.966095085487711280e-01,3.904456924590790634e-01,6.891557865382450521e-01
7.280561886883455713e+01,1.949753448996215111e-01,3.869922614811225903e-01,4.575146828918138509e-01
7.284729352187910933e+01,1.932686614815102844e-01,3.833699610788367518e-01,3.333333333333333148e-01
7.288896817492366154e+01,1.914992804290033546e-01,3.795955922283476003e-01,3.333333333333333148e-01
7.293064282796821374e+01,1.896774579550091488e-01,3.756876910371685918e-01,3.333333333333333148e-01
7.297231748101276594e+01,1.878138437352263879e-01,3.716668352414068677e-01,4.236489626906816408e-01
7.301399213405731814e+01,1.859190860621789676e-01,3.675544737766952563e-01,7.500000000000000000e-01
7.305566678710187034e+01,1.840033100650172448e-01,3.633710225008026651e-01,7.490493091646648338e-01
7.309734144014642254e+01,1.820765772499689239e-01,3.591363038994880297e-01,6.742721933493986963e-01
