time,energy
9.918077253218884337e+00,7.115982819561696981e-01
9.959749846719804012e+00,7.114567881005376959e-01
1.000142244022072369e+01,7.113137503623226943e-01
1.004309503372164336e+01,7.111691492341554177e-01
1.008476762722256304e+01,7.110229474170085551e-01
1.012644022072348271e+01,7.108751172561135201e-01
1.016811281422440238e+01,7.107256208531964603e-01
1.020978540772532206e+01,7.105744219216516555e-01
1.025145800122624173e+01,7.104214846159374597e-01
1.029313059472716141e+01,7.102667654864502911e-01
1.033480318822808108e+01,7.101102313345721839e-01
1.037647578172900076e+01,7.099518349525855143e-01
1.041814837522992043e+01,7.097915447208467121e-01
1.045982096873084011e+01,7.096293142208518478e-01
1.050149356223175978e+01,7.094651117249235472e-01
1.054316615573267946e+01,7.092988960461293901e-01
1.058483874923359913e+01,7.091306343008388913e-01
1.062651134273451881e+01,7.089602936678561784e-01
1.066818393623543848e+01,7.087878406610104154e-01
1.070985652973635815e+01,7.086132519642324157e-01
1.075152912323727783e+01,7.084364959251634453e-01
1.079320171673819750e+01,7.082575579668137777e-01
1.083487431023911718e+01,7.080764120836500197e-01
1.087654690374003685e+01,7.078930505779222893e-01
1.091821949724095653e+01,7.077074571950660031e-01
1.095989209074187620e+01,7.075196293567682648e-01
1.100156468424279588e+01,7.073295637264622737e-01
1.104323727774371555e+01,7.071372622749335646e-01
1.108490987124463523e+01,7.069427359296586166e-01
1.112658246474555490e+01,7.067459923777785757e-01
1.116825505824647458e+01,7.065470561393032423e-01
1.120992765174739425e+01,7.063459433155505618e-01
1.125160024524831393e+01,7.061426898851639322e-01
1.129327283874923360e+01,7.059373237207822172e-01
1.133494543225015327e+01,7.057298897348832645e-01
1.137661802575107295e+01,7.055204304074373933e-01
1.141829061925199262e+01,7.053089978199871268e-01
1.145996321275291230e+01,7.050956503586269797e-01
1.150163580625383197e+01,7.048804470383459586e-01
1.154330839975475165e+01,7.046634614630107318e-01
1.158498099325567132e+01,7.044447609604643779e-01
1.162665358675659100e+01,7.042244319640006411e-01
1.166832618025751067e+01,7.040025524874893303e-01
1.170999877375843035e+01,7.037792186049144361e-01
1.175167136725935002e+01,7.035545213138086895e-01
1.179334396076026970e+01,7.033285634855670487e-01
1.183501655426118937e+01,7.031014502408068356e-01
1.187668914776210904e+01,7.028732896842690980e-01
1.191836174126302872e+01,7.026442003792274793e-01
1.196003433476394839e+01,7.024142957340764326e-01
1.200170692826486807e+01,7.021837052748614028e-01
1.204337952176578774e+01,7.019525490649313193e-01
1.208505211526670742e+01,7.017209640021289108e-01
1.212672470876762709e+01,7.014890785301363119e-01
1.216839730226854677e+01,7.012570332932236417e-01
1.221006989576946644e+01,7.010249661284638778e-01
1.225174248927038612e+01,7.007930188017355011e-01
1.229341508277130579e+01,7.005613380192264872e-01
1.233508767627222547e+01,7.003300656303321770e-01
1.237676026977314514e+01,7.000993549160071661e-01
1.241843286327406481e+01,6.998693482731521698e-01
1.246010545677498449e+01,6.996402019430338903e-01
1.250177805027590416e+01,6.994120601294723238e-01
1.254345064377682384e+01,6.991850780493037432e-01
1.258512323727774351e+01,6.989594027358830841e-01
1.262679583077866319e+01,6.987351850966854183e-01
1.266846842427958286e+01,6.985125748450360383e-01
1.271014101778050254e+01,6.982917167619752119e-01
1.275181361128142221e+01,6.980727614586716978e-01
1.279348620478234189e+01,6.978558474103397913e-01
1.283515879828326156e+01,6.976411229095115241e-01
1.287683139178418124e+01,6.974287211018510568e-01
1.291850398528510091e+01,6.972187840855551544e-01
1.296017657878602058e+01,6.970114408818293139e-01
1.300184917228694026e+01,6.968068239007678688e-01
1.304352176578785993e+01,6.966050584829177605e-01
1.308519435928877961e+01,6.964062651324079978e-01
1.312686695278969928e+01,6.962105645398529719e-01
1.316853954629061896e+01,6.960180647588860570e-01
1.321021213979153863e+01,6.958288793954690021e-01
1.325188473329245831e+01,6.956431049353715146e-01
1.329355732679337798e+01,6.954608445649451687e-01
1.333522992029429766e+01,6.952821847333960914e-01
1.337690251379521733e+01,6.951072149261773303e-01
1.341857510729613701e+01,6.949360127469330628e-01
1.346024770079705668e+01,6.947686517136514306e-01
1.350192029429797635e+01,6.946052006369950460e-01
1.354359288779889603e+01,6.944457164037934893e-01
1.358526548129981570e+01,6.942902576582005159e-01
1.362693807480073538e+01,6.941388655833528043e-01
1.366861066830165505e+01,6.939915861913659167e-01
1.371028326180257473e+01,6.938484468834857921e-01
1.375195585530349440e+01,6.937094782994098763e-01
1.379362844880441408e+01,6.935746960402486838e-01
1.383530104230533375e+01,6.934441133278581582e-01
1.387697363580625343e+01,6.933177351116592835e-01
1.391864622930717310e+01,6.931955565798109120e-01
1.396031882280809278e+01,6.930775718500921112e-01
1.400199141630901245e+01,6.929637591002937302e-01
1.404366400980993212e+01,6.928541002044688035e-01
1.408533660331085180e+01,6.927485585998865991e-01
1.412700919681177147e+01,6.926471019144828656e-01
1.416868179031269115e+01,6.925496815299241327e-01
1.421035438381361082e+01,6.924562491590915414e-01
1.425202697731453050e+01,6.923667462939725459e-01
1.429369957081545017e+01,6.922811082290259987e-01
1.433537216431636985e+01,6.921992675493764402e-01
1.437704475781728952e+01,6.921211442006225401e-01
1.441871735131820920e+01,6.920466615264238008e-01
1.446038994481912887e+01,6.919757265885190245e-01
1.450206253832004855e+01,6.919082522773190025e-01
1.454373513182096822e+01,6.918441359435995031e-01
1.458540772532188790e+01,6.917832787646699400e-01
1.462708031882280757e+01,6.917255713406771367e-01
1.466875291232372724e+01,6.916709027066523241e-01
1.471042550582464692e+01,6.916191586730019436e-01
1.475209809932556659e+01,6.915702171068047743e-01
1.479377069282648627e+01,6.915239596454036963e-01
1.483544328632740594e+01,6.914802554029844117e-01
1.487711587982832562e+01,6.914389813417389785e-01
1.491878847332924529e+01,6.914000011669103607e-01
1.496046106683016497e+01,6.913631862389603144e-01
1.500213366033108464e+01,6.913283982717884912e-01
1.504380625383200432e+01,6.912955025484232019e-01
1.508547884733292399e+01,6.912643614242995893e-01
1.512715144083384367e+01,6.912348347796322123e-01
1.516882403433476334e+01,6.912067869355852379e-01
1.521049662783568301e+01,6.911800744351264125e-01
1.525216922133660269e+01,6.911545635911751084e-01
1.529384181483752236e+01,6.911301107511909070e-01
1.533551440833844204e+01,6.911065834770231397e-01
1.537718700183936171e+01,6.910838413946723824e-01
1.541885959534028139e+01,6.910617526286152446e-01
1.546053218884120106e+01,6.910401830131576162e-01
1.550220478234212074e+01,6.910190013885644245e-01
1.554387737584304041e+01,6.909980815198191184e-01
1.558554996934396009e+01,6.909772943783902832e-01
1.562722256284487976e+01,6.909565219826299121e-01
1.566889515634579944e+01,6.909356400053031644e-01
1.571056774984671911e+01,6.909145379863401715e-01
1.575224034334763878e+01,6.908930994303849049e-01
1.579391293684855846e+01,6.908712203468628799e-01
1.583558553034947813e+01,6.908487949205550649e-01
1.587725812385039781e+01,6.908257250791988158e-01
1.591893071735131748e+01,6.908019174973457632e-01
1.596060331085223716e+01,6.907772805458104459e-01
1.600227590435315861e+01,6.907517337875550556e-01
1.604394849785407828e+01,6.907251937352535398e-01
1.608562109135499796e+01,6.906975919808240327e-01
1.612729368485591763e+01,6.906688556353328678e-01
1.616896627835683731e+01,6.906389268107416823e-01
1.621063887185775698e+01,6.906077456692593097e-01
1.625231146535867666e+01,6.905752634985273808e-01
1.629398405885959633e+01,6.905414351598758715e-01
1.633565665236051601e+01,6.905062206269221292e-01
1.637732924586143568e+01,6.904695897818611261e-01
1.641900183936235535e+01,6.904315119396862155e-01
1.646067443286327503e+01,6.903919709616168632e-01
1.650234702636419470e+01,6.903509470826848515e-01
1.654401961986511438e+01,6.903084361941004277e-01
1.658569221336603405e+01,6.902644313125877451e-01
1.662736480686695373e+01,6.902189382660842698e-01
1.666903740036787340e+01,6.901719641996741927e-01
1.671070999386879308e+01,6.901235234028760823e-01
1.675238258736971275e+01,6.900736373468413509e-01
1.679405518087063243e+01,6.900223283841226962e-01
1.683572777437155210e+01,6.899696311442106156e-01
1.687740036787247178e+01,6.899155766971779569e-01
1.691907296137339145e+01,6.898602105833697706e-01
1.696074555487431113e+01,6.898035738090724234e-01
1.700241814837523080e+01,6.897457201697110296e-01
1.704409074187615047e+01,6.896867016396940331e-01
1.708576333537707015e+01,6.896265779937905682e-01
1.712743592887798982e+01,6.895654123128206470e-01
1.716910852237890950e+01,6.895032690478537507e-01
1.721078111587982917e+01,6.894402212541925756e-01
1.725245370938074885e+01,6.893763378949681053e-01
1.729412630288166852e+01,6.893116997030808157e-01
1.733579889638258820e+01,6.892463808100813827e-01
1.737747148988350787e+01,6.891804667095992043e-01
1.741914408338442755e+01,6.891140375126875162e-01
1.746081667688534722e+01,6.890471807042545249e-01
1.750248927038626690e+01,6.889799826016445028e-01
1.754416186388718657e+01,6.889125307449370794e-01
1.758583445738810624e+01,6.888449167893567759e-01
1.762750705088902592e+01,6.887772275635232200e-01
1.766917964438994559e+01,6.887095580214041002e-01
1.771085223789086527e+01,6.886419945434878453e-01
1.775252483139178494e+01,6.885746325637186471e-01
1.779419742489270462e+01,6.885075587580508083e-01
1.783587001839362429e+01,6.884408661440784005e-01
1.787754261189454397e+01,6.883746421859772147e-01
1.791921520539546364e+01,6.883089752455359145e-01
1.796088779889638332e+01,6.882439532035167229e-01
1.800256039239730299e+01,6.881796586609978394e-01
1.804423298589822267e+01,6.881161784322997743e-01
1.808590557939914234e+01,6.880535894243808848e-01
1.812757817290006201e+01,6.879919750100786935e-01
1.816925076640098169e+01,6.879314072301929706e-01
1.821092335990190136e+01,6.878719633469198014e-01
1.825259595340282104e+01,6.878137114391812412e-01
1.829426854690374071e+01,6.877567204329156914e-01
1.833594114040466039e+01,6.877010547458897172e-01
1.837761373390558006e+01,6.876467737702987026e-01
1.841928632740649974e+01,6.875939375602706516e-01
1.846095892090741941e+01,6.875425960070408182e-01
1.850263151440833909e+01,6.874928031360342251e-01
1.854430410790925876e+01,6.874446003454528498e-01
1.858597670141017844e+01,6.873980334673328585e-01
1.862764929491109811e+01,6.873531367857632635e-01
1.866932188841201778e+01,6.873099459732338046e-01
1.871099448191293746e+01,6.872684892427902703e-01
1.875266707541385713e+01,6.872287909930816507e-01
1.879433966891477681e+01,6.871908735484711928e-01
1.883601226241569648e+01,6.871547501197802221e-01
1.887768485591661616e+01,6.871204363303204943e-01
1.891935744941753583e+01,6.870879353966247161e-01
1.896103004291845551e+01,6.870572547408586583e-01
1.900270263641937518e+01,6.870283893931634633e-01
1.904437522992029486e+01,6.870013370076464287e-01
1.908604782342121453e+01,6.869760861568720012e-01
1.912772041692213421e+01,6.869526237759496778e-01
1.916939301042305388e+01,6.869309330138712033e-01
1.921106560392397355e+01,6.869109902214594054e-01
1.925273819742489323e+01,6.868927731693256211e-01
1.929441079092581290e+01,6.868762489131338134e-01
1.933608338442673258e+01,6.868613890420333101e-01
1.937775597792765225e+01,6.868481534017231160e-01
1.941942857142857193e+01,6.868365062612453720e-01
1.946110116492949160e+01,6.868264024966195258e-01
1.950277375843041128e+01,6.868177982564418471e-01
1.954444635193133095e+01,6.868106451747786334e-01
1.958611894543225063e+01,6.868048913788118437e-01
1.962779153893317030e+01,6.868004860456464744e-01
1.966946413243408998e+01,6.867973705009491336e-01
1.971113672593500965e+01,6.867954912810653179e-01
1.975280931943592932e+01,6.867947850436340040e-01
1.979448191293684900e+01,6.867951949131094747e-01
1.983615450643776867e+01,6.867966553730002754e-01
1.987782709993868835e+01,6.867991054065762935e-01
1.991949969343960802e+01,6.868024794988608628e-01
1.996117228694052770e+01,6.868067124237321464e-01
2.000284488044144737e+01,6.868117399896439546e-01
2.004451747394236705e+01,6.868174937117237366e-01
2.008619006744328672e+01,6.868239110068525832e-01
2.012786266094420640e+01,6.868309220523109992e-01
2.016953525444512607e+01,6.868384653570192011e-01
2.021120784794604575e+01,6.868464722155724900e-01
2.025288044144696542e+01,6.868548814638435474e-01
2.029455303494788510e+01,6.868636278535679152e-01
2.033622562844880477e+01,6.868726501761193148e-01
2.037789822194972444e+01,6.868818882596294806e-01
2.041957081545064412e+01,6.868912813437719755e-01
2.046124340895156379e+01,6.869007749091212700e-01
2.050291600245248347e+01,6.869103101092491892e-01
2.054458859595340314e+01,6.869198376933736139e-01
2.058626118945432282e+01,6.869293028701065618e-01
2.062793378295524249e+01,6.869386607632089747e-01
2.066960637645616217e+01,6.869478628691665367e-01
2.071127896995708184e+01,6.869568679118611687e-01
2.075295156345800152e+01,6.869656353628759149e-01
2.079462415695892119e+01,6.869741274457148439e-01
2.083629675045984087e+01,6.869823123108589336e-01
2.087796934396076054e+01,6.869901565098576190e-01
2.091964193746168021e+01,6.869976365255104911e-01
2.096131453096259989e+01,6.870047248488234670e-01
2.100298712446351956e+01,6.870114052237947799e-01
2.104465971796443924e+01,6.870176579882769641e-01
2.108633231146535891e+01,6.870234729353456027e-01
2.112800490496627859e+01,6.870288398211655823e-01
2.116967749846719826e+01,6.870337537392118277e-01
2.121135009196811794e+01,6.870382145756233072e-01
2.125302268546903761e+01,6.870422228214273508e-01
2.129469527896995729e+01,6.870457881367716402e-01
2.133636787247087696e+01,6.870489173616917133e-01
2.137804046597179664e+01,6.870516286952315088e-01
2.141971305947271631e+01,6.870539367660190022e-01
2.146138565297363598e+01,6.870558667038888512e-01
2.150305824647455566e+01,6.870574422624663447e-01
2.154473083997547533e+01,6.870586941402752057e-01
2.158640343347639501e+01,6.870596558714621160e-01
2.162807602697731468e+01,6.870603630908999060e-01
2.166974862047823436e+01,6.870608587555441238e-01
2.171142121397915403e+01,6.870611836908012693e-01
2.175309380748007371e+01,6.870613889505233773e-01
2.179476640098099338e+01,6.870615214619778532e-01
2.183643899448191306e+01,6.870616384845095181e-01
2.187811158798283273e+01,6.870617940962818748e-01
2.191978418148375241e+01,6.870620499031598882e-01
2.196145677498467208e+01,6.870624677231249589e-01
2.200312936848559175e+01,6.870631122360495446e-01
2.204480196198651143e+01,6.870640526939857384e-01
2.208647455548743110e+01,6.870653564553849124e-01
2.212814714898835078e+01,6.870670989093281555e-01
2.216981974248927045e+01,6.870693504894856973e-01
2.221149233599019013e+01,6.870721907132331108e-01
2.225316492949110980e+01,6.870756938566175975e-01
2.229483752299202948e+01,6.870799413882986428e-01
2.233651011649294915e+01,6.870850119799476463e-01
2.237818270999386883e+01,6.870909872964466869e-01
2.241985530349478850e+01,6.870979502347789314e-01
2.246152789699570818e+01,6.871059817259679292e-01
2.250320049049662785e+01,6.871151677696374360e-01
2.254487308399754752e+01,6.871255885164371247e-01
2.258654567749846720e+01,6.871373311378593529e-01
2.262821827099938687e+01,6.871504755372334072e-01
2.266989086450030655e+01,6.871651077786399275e-01
2.271156345800122622e+01,6.871813080912756444e-01
2.275323605150214590e+01,6.871991593954789312e-01
2.279490864500306557e+01,6.872187423052507071e-01
2.283658123850398525e+01,6.872401352922465900e-01
2.287825383200490492e+01,6.872634185554660213e-01
2.291992642550582460e+01,6.872886657378159958e-01
2.296159901900674427e+01,6.873159549693261816e-01
2.300327161250766395e+01,6.873453554349883143e-01
2.304494420600858362e+01,6.873769410397840840e-01
2.308661679950950329e+01,6.874107771661375210e-01
2.312828939301042297e+01,6.874469313945826832e-01
2.316996198651134264e+01,6.874854656775227779e-01
2.321163458001226232e+01,6.875264397712987918e-01
2.325330717351318199e+01,6.875699118501948925e-01
2.329497976701410167e+01,6.876159332587025164e-01
2.333665236051502134e+01,6.876645571926661704e-01
2.337832495401594102e+01,6.877158268700259702e-01
2.341999754751686069e+01,6.877697886831402041e-01
2.346167014101778037e+01,6.878264785113618052e-01
2.350334273451870004e+01,6.878859339888828694e-01
2.354501532801961972e+01,6.879481843983215050e-01
2.358668792152053939e+01,6.880132570959646143e-01
2.362836051502145907e+01,6.880811749590085569e-01
2.367003310852237874e+01,6.881519543903672487e-01
2.371170570202329841e+01,6.882256112458163821e-01
2.375337829552421809e+01,6.883021512365775640e-01
2.379505088902513776e+01,6.883815818670909747e-01
2.383672348252605744e+01,6.884638990985210150e-01
2.387839607602697711e+01,6.885491004450762231e-01
2.392006866952789679e+01,6.886371732386985522e-01
2.396174126302881646e+01,6.887281036086408958e-01
2.400341385652973614e+01,6.888218710163638292e-01
2.404508645003065581e+01,6.889184495352027593e-01
2.408675904353157549e+01,6.890178107885165382e-01
2.412843163703249516e+01,6.891199170614967784e-01
2.417010423053341484e+01,6.892247314030996996e-01
2.421177682403433451e+01,6.893322053831636431e-01
