time,energy
3.500569861940663774e+00,6.191320209506009364e-01
3.542243312678052369e+00,6.204265611951739201e-01
3.583916763415441409e+00,6.216938263417479682e-01
3.625590214152830004e+00,6.229339496875800908e-01
3.667263664890219044e+00,6.241469496839697761e-01
3.708937115627607639e+00,6.253329500250668360e-01
3.750610566364996679e+00,6.264921074546191404e-01
3.792284017102385718e+00,6.276245288426164359e-01
3.833957467839774313e+00,6.287304932127458779e-01
3.875630918577163353e+00,6.298101131504845185e-01
3.917304369314551948e+00,6.308637487146974143e-01
3.958977820051940988e+00,6.318915588130104011e-01
4.000651270789330027e+00,6.328939340689051507e-01
4.042324721526719067e+00,6.338711201781999094e-01
4.083998172264107218e+00,6.348234974874771286e-01
4.125671623001496258e+00,6.357514215286504955e-01
4.167345073738885297e+00,6.366552453920201193e-01
4.209018524476274337e+00,6.375354304584226472e-01
4.250691975213662488e+00,6.383923137253114666e-01
4.292365425951051527e+00,6.392264328791126271e-01
4.334038876688440567e+00,6.400381412523816760e-01
4.375712327425829606e+00,6.408280092517358861e-01
4.417385778163218646e+00,6.415964453819368307e-01
4.459059228900606797e+00,6.423440117603556043e-01
4.500732679637995837e+00,6.430712006495278299e-01
4.542406130375384876e+00,6.437785424334467876e-01
4.584079581112773916e+00,6.444666196039812167e-01
4.625753031850162955e+00,6.451359324803328521e-01
4.667426482587551106e+00,6.457871355325673912e-01
4.709099933324940146e+00,6.464207232349113985e-01
4.750773384062329185e+00,6.470373863550162863e-01
4.792446834799718225e+00,6.476376490217132798e-01
4.834120285537107264e+00,6.482221991244890846e-01
4.875793736274495416e+00,6.487916220032186043e-01
4.917467187011884455e+00,6.493465748322501119e-01
4.959140637749273495e+00,6.498877187275817757e-01
5.000814088486662534e+00,6.504156735051989102e-01
5.042487539224050686e+00,6.509311677992961620e-01
5.084160989961439725e+00,6.514347997883599417e-01
5.125834440698828764e+00,6.519273379495531540e-01
5.167507891436217804e+00,6.524093892362801128e-01
5.209181342173606843e+00,6.528817258355725794e-01
5.250854792910994995e+00,6.533449953886841799e-01
5.292528243648384034e+00,6.537999431195955502e-01
5.334201694385773074e+00,6.542472774404292091e-01
5.375875145123162113e+00,6.546877026765114405e-01
5.417548595860551153e+00,6.551219880433792886e-01
5.459222046597939304e+00,6.555508040373880796e-01
5.500895497335328344e+00,6.559749606090751195e-01
5.542568948072717383e+00,6.563951182993462696e-01
5.584242398810106423e+00,6.568120954845844128e-01
5.625915849547495462e+00,6.572265726830840427e-01
5.667589300284883613e+00,6.576393445503431190e-01
5.709262751022272653e+00,6.580511347312569814e-01
5.750936201759661692e+00,6.584626940726090449e-01
5.792609652497050732e+00,6.588747959022187572e-01
5.834283103234438883e+00,6.592881459301830338e-01
5.875956553971827923e+00,6.597035541310705131e-01
5.917630004709216962e+00,6.601216975242945040e-01
5.959303455446606002e+00,6.605433948860958138e-01
6.000976906183995041e+00,6.609693207134311743e-01
6.042650356921383192e+00,6.614002703697701158e-01
6.084323807658772232e+00,6.618369399967456435e-01
6.125997258396161271e+00,6.622800767608865158e-01
6.167670709133550311e+00,6.627304099654812708e-01
6.209344159870939350e+00,6.631886296808908732e-01
6.251017610608327502e+00,6.636554918486676780e-01
6.292691061345716541e+00,6.641316382933917239e-01
6.334364512083105581e+00,6.646178288869980522e-01
6.376037962820494620e+00,6.651146785375131598e-01
6.417711413557883660e+00,6.656229203244399262e-01
6.459384864295271811e+00,6.661431659343066691e-01
6.501058315032660850e+00,6.666760939976967837e-01
6.542731765770049890e+00,6.672223282318083815e-01
6.584405216507438929e+00,6.677824777623311281e-01
6.626078667244827081e+00,6.683571779517676337e-01
6.667752117982216120e+00,6.689469702282808683e-01
6.709425568719605160e+00,6.695524847606492136e-01
6.751099019456994199e+00,6.701742114047285481e-01
6.792772470194383239e+00,6.708127475721059607e-01
6.834445920931771390e+00,6.714685538356988115e-01
6.876119371669160429e+00,6.721421664080590164e-01
6.917792822406549469e+00,6.728340346612471379e-01
6.959466273143938508e+00,6.735446142558306759e-01
7.001139723881327548e+00,6.742743488308875488e-01
7.042813174618715699e+00,6.750236093782046032e-01
7.084486625356104739e+00,6.757928235131671624e-01
7.126160076093493778e+00,6.765822886772910882e-01
7.167833526830882818e+00,6.773923936611057073e-01
7.209506977568271857e+00,6.782233827271723081e-01
7.251180428305660008e+00,6.790755787381587139e-01
7.292853879043049048e+00,6.799491929708930682e-01
7.334527329780438087e+00,6.808444607603710841e-01
7.376200780517827127e+00,6.817615713720009962e-01
7.417874231255215278e+00,6.827006640013517647e-01
7.459547681992604318e+00,6.836619025981461872e-01
7.501221132729993357e+00,6.846453368556087993e-01
7.542894583467382397e+00,6.856510886723712339e-01
7.584568034204771436e+00,6.866791363976897378e-01
7.626241484942159587e+00,6.877295360034415550e-01
7.667914935679548627e+00,6.888022160869871069e-01
7.709588386416937666e+00,6.898971447977527705e-01
7.751261837154326706e+00,6.910142168790476269e-01
7.792935287891715745e+00,6.921533010130902497e-01
7.834608738629103897e+00,6.933142617802817709e-01
7.876282189366492936e+00,6.944968711636758663e-01
7.917955640103881976e+00,6.957009537021007217e-01
7.959629090841271015e+00,6.969262003557317176e-01
8.001302541578660055e+00,6.981723763912358605e-01
8.042975992316048206e+00,6.994391138848558009e-01
8.084649443053438134e+00,7.007260982518408454e-01
8.126322893790826285e+00,7.020329225696141373e-01
8.167996344528214436e+00,7.033591790010629285e-01
8.209669795265604364e+00,7.047044317814671333e-01
8.251343246002992515e+00,7.060681792481988683e-01
8.293016696740382443e+00,7.074499539327182562e-01
8.334690147477770594e+00,7.088491731861025213e-01
8.376363598215158746e+00,7.102653240672018864e-01
8.418037048952548673e+00,7.116977645815325548e-01
8.459710499689936825e+00,7.131459181951745885e-01
8.501383950427324976e+00,7.146091061393348154e-01
8.543057401164714904e+00,7.160866741114385592e-01
8.584730851902103055e+00,7.175779221288072218e-01
8.626404302639492983e+00,7.190821145820596172e-01
8.668077753376881134e+00,7.205985339640278431e-01
8.709751204114269285e+00,7.221263729106816021e-01
8.751424654851659213e+00,7.236648882915852621e-01
8.793098105589047364e+00,7.252132209414061670e-01
8.834771556326437292e+00,7.267705871037816179e-01
8.876445007063825443e+00,7.283360994963367085e-01
8.918118457801213594e+00,7.299089194670138614e-01
8.959791908538603522e+00,7.314881511002222503e-01
9.001465359275991673e+00,7.330728945963158605e-01
9.043138810013381601e+00,7.346622546654727470e-01
9.084812260750769752e+00,7.362552761548351032e-01
9.126485711488157904e+00,7.378510616649387455e-01
9.168159162225547831e+00,7.394486177480862343e-01
9.209832612962935983e+00,7.410470332607839161e-01
9.251506063700325910e+00,7.426452995789061262e-01
9.293179514437714062e+00,7.442424779048101291e-01
9.334852965175102213e+00,7.458375661315788108e-01
9.376526415912492141e+00,7.474295890567808076e-01
9.418199866649880292e+00,7.490175646024379574e-01
9.459873317387270220e+00,7.506004828288939112e-01
9.501546768124658371e+00,7.521773836510485811e-01
9.543220218862046522e+00,7.537472354929509732e-01
9.584893669599436450e+00,7.553090919693253857e-01
9.626567120336824601e+00,7.568619208338435156e-01
9.668240571074214529e+00,7.584047761878853766e-01
9.709914021811602680e+00,7.599366472849140575e-01
9.751587472548990831e+00,7.614565777529227475e-01
9.793260923286380759e+00,7.629635946627343346e-01
9.834934374023768910e+00,7.644567285708805393e-01
9.876607824761158838e+00,7.659350501844164327e-01
9.918281275498546989e+00,7.673975853717680540e-01
9.959954726235935141e+00,7.688434433595443540e-01
1.000162817697332507e+01,7.702716628307062496e-01
1.004330162771071322e+01,7.716813793434571522e-01
1.008497507844810137e+01,7.730716654840892321e-01
1.012664852918549130e+01,7.744416704268900498e-01
1.016832197992287945e+01,7.757905183920261738e-01
1.020999543066026938e+01,7.771173654899136141e-01
1.025166888139765753e+01,7.784213963755071131e-01
1.029334233213504568e+01,7.797017774117872557e-01
1.033501578287243561e+01,7.809577515527929004e-01
1.037668923360982376e+01,7.821885085456098397e-01
1.041836268434721369e+01,7.833933388641304285e-01
1.046003613508460184e+01,7.845714743998013496e-01
1.050170958582198999e+01,7.857222393280919315e-01
1.054338303655937992e+01,7.868449256137434178e-01
1.058505648729676807e+01,7.879388809015444028e-01
1.062672993803415800e+01,7.890034682033805202e-01
1.066840338877154615e+01,7.900380569736671355e-01
1.071007683950893430e+01,7.910420819370285184e-01
1.075175029024632423e+01,7.920149426562369532e-01
1.079342374098371238e+01,7.929561366351300933e-01
1.083509719172110231e+01,7.938651090923243281e-01
1.087677064245849046e+01,7.947414062024220627e-01
1.091844409319587861e+01,7.955845359770418179e-01
1.096011754393326854e+01,7.963940802956572806e-01
1.100179099467065669e+01,7.971696223854121133e-01
1.104346444540804661e+01,7.979107736709442067e-01
1.108513789614543477e+01,7.986171958790416747e-01
1.112681134688282292e+01,7.992885333896516675e-01
1.116848479762021285e+01,7.999245197688841236e-01
1.121015824835760100e+01,8.005248441409795745e-01
1.125183169909499092e+01,8.010892983867003991e-01
1.129350514983237908e+01,8.016176319352870117e-01
1.133517860056976723e+01,8.021096802745552035e-01
1.137685205130715715e+01,8.025652663406326326e-01
1.141852550204454531e+01,8.029842593183507127e-01
1.146019895278193346e+01,8.033665613114507886e-01
1.150187240351932338e+01,8.037120739823568893e-01
1.154354585425671154e+01,8.040207745442881082e-01
1.158521930499410146e+01,8.042926048959028185e-01
1.162689275573148961e+01,8.045276052373957487e-01
1.166856620646887777e+01,8.047257710647051088e-01
1.171023965720626769e+01,8.048871901517979932e-01
1.175191310794365585e+01,8.050119249209282124e-01
1.179358655868104577e+01,8.051000979621936171e-01
1.183526000941843392e+01,8.051518463127291803e-01
1.187693346015582208e+01,8.051673220097367301e-01
1.191860691089321200e+01,8.051467354119009601e-01
1.196028036163060015e+01,8.050902716757331046e-01
1.200195381236799008e+01,8.049982044361758682e-01
1.204362726310537823e+01,8.048707626432221041e-01
1.208530071384276638e+01,8.047082680729942261e-01
1.212697416458015631e+01,8.045110062841348553e-01
1.216864761531754446e+01,8.042793325570577467e-01
1.221032106605493439e+01,8.040135983161615929e-01
1.225199451679232254e+01,8.037141834678089847e-01
1.229366796752971069e+01,8.033815067541205668e-01
1.233534141826710062e+01,8.030159724293881585e-01
1.237701486900448877e+01,8.026180590838696283e-01
1.241868831974187870e+01,8.021882029686768778e-01
1.246036177047926685e+01,8.017269285514887489e-01
1.250203522121665500e+01,8.012347157888530802e-01
1.254370867195404493e+01,8.007121195005212355e-01
1.258538212269143308e+01,8.001596736475012905e-01
1.262705557342882301e+01,7.995779517893409905e-01
1.266872902416621116e+01,7.989675459188670947e-01
1.271040247490359931e+01,7.983290444396895502e-01
1.275207592564098924e+01,7.976630928144322619e-01
1.279374937637837739e+01,7.969702987593221266e-01
1.283542282711576732e+01,7.962513491775591312e-01
1.287709627785315547e+01,7.955068812111045773e-01
1.291876972859054362e+01,7.947376077799694905e-01
1.296044317932793355e+01,7.939442062576642645e-01
1.300211663006532170e+01,7.931274021252342488e-01
1.304379008080270985e+01,7.922879193135792253e-01
1.308546353154009978e+01,7.914264888758895111e-01
1.312713698227748793e+01,7.905438798257934385e-01
1.316881043301487786e+01,7.896408301214280501e-01
1.321048388375226601e+01,7.887181444219144577e-01
1.325215733448965416e+01,7.877765757538597313e-01
1.329383078522704409e+01,7.868169500466309918e-01
1.333550423596443224e+01,7.858400461958806593e-01
1.337717768670182217e+01,7.848466970544947241e-01
1.341885113743921032e+01,7.838377156420721636e-01
1.346052458817659847e+01,7.828139323209816203e-01
1.350219803891398840e+01,7.817761958585153215e-01
1.354387148965137655e+01,7.807253325328000759e-01
1.358554494038876648e+01,7.796622204843699500e-01
1.362721839112615463e+01,7.785876878802007184e-01
1.366889184186354278e+01,7.775026297274717502e-01
1.371056529260093271e+01,7.764078863707495337e-01
1.375223874333832086e+01,7.753043553607799065e-01
1.379391219407571079e+01,7.741928989134637673e-01
1.383558564481309894e+01,7.730744059962280090e-01
1.387725909555048709e+01,7.719497652085058892e-01
1.391893254628787702e+01,7.708198527035104997e-01
1.396060599702526517e+01,7.696855803612751012e-01
1.400227944776265510e+01,7.685478151113500633e-01
1.404395289850004325e+01,7.674074820613600023e-01
1.408562634923743140e+01,7.662654481441014687e-01
1.412729979997482133e+01,7.651226381510484176e-01
1.416897325071220948e+01,7.639799294954090492e-01
1.421064670144959941e+01,7.628382344540726168e-01
1.425232015218698756e+01,7.616984478378429069e-01
1.429399360292437571e+01,7.605614628174512948e-01
1.433566705366176564e+01,7.594281916482225059e-01
1.437734050439915379e+01,7.582995093980779977e-01
1.441901395513654371e+01,7.571763384342893310e-01
1.446068740587393187e+01,7.560595432636010305e-01
1.450236085661132002e+01,7.549500441108536464e-01
1.454403430734870994e+01,7.538487053538621696e-01
1.458570775808609810e+01,7.527564323014925840e-01
1.462738120882348625e+01,7.516740977696895198e-01
1.466905465956087617e+01,7.506025834186993428e-01
1.471072811029826433e+01,7.495427732483040950e-01
1.475240156103565425e+01,7.484955234660106704e-01
1.479407501177304241e+01,7.474617245889504380e-01
1.483574846251043056e+01,7.464422125708972677e-01
1.487742191324782048e+01,7.454378737443602132e-01
1.491909536398520864e+01,7.444495332696162704e-01
1.496076881472259856e+01,7.434780603108690489e-01
1.500244226545998671e+01,7.425242785200172335e-01
1.504411571619737487e+01,7.415890292249802673e-01
1.508578916693476479e+01,7.406731393350283188e-01
1.512746261767215294e+01,7.397774175778746297e-01
1.516913606840954287e+01,7.389026918441939928e-01
1.521080951914693102e+01,7.380497405529850008e-01
1.525248296988431917e+01,7.372193835409440732e-01
1.529415642062170910e+01,7.364123765423892243e-01
1.533582987135909725e+01,7.356295184837675638e-01
1.537750332209648718e+01,7.348715514913917168e-01
1.541917677283387533e+01,7.341392412916563082e-01
1.546085022357126348e+01,7.334333224675244622e-01
1.550252367430865341e+01,7.327545198862559506e-01
1.554419712504604156e+01,7.321035603803274228e-01
1.558587057578343149e+01,7.314811270486957229e-01
1.562754402652081964e+01,7.308879317291145927e-01
1.566921747725820779e+01,7.303246209417713075e-01
1.571089092799559772e+01,7.297918792572358759e-01
1.575256437873298587e+01,7.292903247759949803e-01
1.579423782947037580e+01,7.288206014530340671e-01
1.583591128020776395e+01,7.283833057718418491e-01
1.587758473094515210e+01,7.279790309460721920e-01
1.591925818168254203e+01,7.276083535130948299e-01
1.596093163241993018e+01,7.272718119702813455e-01
1.600260508315732011e+01,7.269699577327193296e-01
1.604427853389470826e+01,7.267032771660605350e-01
1.608595198463209641e+01,7.264722855563647830e-01
1.612762543536948456e+01,7.262774240428500061e-01
1.616929888610687627e+01,7.261191582669941358e-01
1.621097233684426442e+01,7.259978914143374595e-01
1.625264578758165257e+01,7.259140277423103971e-01
1.629431923831904072e+01,7.258679360651010271e-01
1.633599268905642887e+01,7.258599528288600666e-01
1.637766613979382058e+01,7.258904098415400741e-01
1.641933959053120873e+01,7.259595760168862100e-01
1.646101304126859688e+01,7.260677373162628401e-01
1.650268649200598503e+01,7.262151008359962745e-01
1.654435994274337318e+01,7.264018941779547545e-01
1.658603339348076489e+01,7.266282703878562677e-01
1.662770684421815304e+01,7.268943865520137715e-01
1.666938029495554119e+01,7.272003473752679525e-01
1.671105374569292934e+01,7.275462315429002125e-01
1.675272719643031749e+01,7.279320959033150906e-01
1.679440064716770564e+01,7.283579393746786312e-01
1.683607409790509735e+01,7.288237652526382560e-01
1.687774754864248550e+01,7.293294975576296579e-01
1.691942099937987365e+01,7.298750757867051853e-01
1.696109445011726180e+01,7.304603575041865859e-01
1.700276790085464995e+01,7.310852071664403207e-01
1.704444135159204166e+01,7.317494239556909807e-01
1.708611480232942981e+01,7.324527890972158950e-01
1.712778825306681796e+01,7.331950474824266983e-01
1.716946170380420611e+01,7.339758948976535802e-01
1.721113515454159426e+01,7.347950202159333477e-01
1.725280860527898597e+01,7.356520382230813393e-01
1.729448205601637412e+01,7.365465748973499815e-01
1.733615550675376227e+01,7.374781732721451544e-01
1.737782895749115042e+01,7.384463872979616372e-01
1.741950240822853857e+01,7.394506987441621382e-01
1.746117585896593027e+01,7.404905820871132693e-01
1.750284930970331843e+01,7.415654657099218783e-01
1.754452276044070658e+01,7.426747422672095311e-01
1.758619621117809473e+01,7.438177894386762690e-01
1.762786966191548288e+01,7.449939223336142780e-01
1.766954311265287458e+01,7.462024651226947247e-01
1.771121656339026273e+01,7.474426653188592784e-01
1.775289001412765089e+01,7.487137873830835844e-01
1.779456346486503904e+01,7.500150238298075589e-01
1.783623691560242719e+01,7.513455734333912561e-01
1.787791036633981889e+01,7.527045850880089706e-01
1.791958381707720704e+01,7.540911898068911601e-01
1.796125726781459520e+01,7.555044998607829410e-01
1.800293071855198335e+01,7.569435825907142590e-01
1.804460416928937150e+01,7.584075150562226142e-01
1.808627762002676320e+01,7.598953111235422497e-01
1.812795107076415135e+01,7.614060096783614728e-01
1.816962452150153950e+01,7.629385850815972869e-01
1.821129797223892766e+01,7.644920338130918314e-01
1.825297142297631581e+01,7.660653047970605867e-01
1.829464487371370751e+01,7.676573503347307037e-01
1.833631832445109566e+01,7.692671045406307417e-01
1.837799177518848381e+01,7.708934790635925127e-01
1.841966522592587197e+01,7.725353983855907103e-01
1.846133867666326012e+01,7.741917431352524082e-01
1.850301212740065182e+01,7.758614281857729722e-01
1.854468557813803997e+01,7.775433173362267247e-01
1.858635902887542812e+01,7.792363131642768836e-01
1.862803247961281627e+01,7.809392781082916679e-01
1.866970593035020443e+01,7.826511006250794766e-01
1.871137938108759613e+01,7.843706548342420648e-01
1.875305283182498428e+01,7.860968173481162058e-01
1.879472628256237243e+01,7.878284819173662079e-01
1.883639973329976058e+01,7.895645212807967939e-01
1.887807318403714874e+01,7.913038510868992681e-01
1.891974663477454044e+01,7.930453531664944933e-01
1.896142008551192859e+01,7.947879633272140198e-01
1.900309353624931674e+01,7.965305877366529730e-01
1.904476698698670489e+01,7.982721798480798547e-01
1.908644043772409304e+01,8.000116840400141038e-01
1.912811388846148475e+01,8.017480715760856302e-01
1.916978733919887290e+01,8.034803344102645628e-01
1.921146078993626105e+01,8.052074667275065378e-01
1.925313424067364920e+01,8.069285115121578311e-01
1.929480769141103735e+01,8.086424960905598258e-01
1.933648114214842906e+01,8.103485128838671114e-01
1.937815459288581721e+01,8.120456356779824914e-01
1.941982804362320536e+01,8.137330024246376414e-01
1.946150149436059351e+01,8.154097464037715071e-01
1.950317494509798166e+01,8.170750483575276446e-01
1.954484839583537337e+01,8.187281104040035062e-01
1.958652184657276152e+01,8.203681573058196896e-01
1.962819529731014967e+01,8.219944635873899230e-01
1.966986874804753782e+01,8.236063042286163594e-01
1.971154219878492597e+01,8.252030239953971336e-01
1.975321564952231768e+01,8.267839580397775556e-01
1.979488910025970583e+01,8.283485155938665745e-01
1.983656255099709398e+01,8.298961027718527728e-01
1.987823600173448213e+01,8.314261872102277628e-01
1.991990945247187028e+01,8.329382541487444502e-01
1.996158290320925843e+01,8.344318264564791754e-01
2.000325635394665014e+01,8.359064714188602085e-01
2.004492980468403829e+01,8.373617686099263935e-01
2.008660325542142644e+01,8.387973643025105064e-01
2.012827670615881459e+01,8.402129005320102539e-01
2.016995015689620274e+01,8.416080949463080607e-01
2.021162360763359445e+01,8.429826597714314973e-01
2.025329705837098260e+01,8.443363748616694586e-01
2.029497050910837075e+01,8.456690290195192361e-01
2.033664395984575890e+01,8.469804569443338815e-01
2.037831741058314705e+01,8.482705260790766033e-01
2.041999086132053876e+01,8.495391228025058750e-01
2.046166431205792691e+01,8.507861894989563467e-01
2.050333776279531506e+01,8.520116657331493482e-01
2.054501121353270321e+01,8.532155600410421536e-01
2.058668466427009136e+01,8.543978697557745861e-01
2.062835811500748306e+01,8.555586581986558414e-01
2.067003156574487122e+01,8.566979851327275464e-01
2.071170501648225937e+01,8.578159580728830225e-01
2.075337846721964752e+01,8.589127007844364892e-01
2.079505191795703567e+01,8.599883580168659059e-01
2.083672536869442737e+01,8.610431139708616399e-01
2.087839881943181553e+01,8.620771485498313069e-01
2.092007227016920368e+01,8.630906975838604778e-01
2.096174572090659183e+01,8.640839780968473383e-01
2.100341917164397998e+01,8.650572653994091921e-01
2.104509262238137168e+01,8.660108171137287369e-01
2.108676607311875983e+01,8.669449356782649163e-01
2.112843952385614799e+01,8.678599211133366520e-01
2.117011297459353614e+01,8.687560935662673733e-01
2.121178642533092429e+01,8.696337930396431659e-01
2.125345987606831599e+01,8.704933528066266524e-01
2.129513332680570414e+01,8.713351453669639923e-01
2.133680677754309229e+01,8.721595173097790310e-01
2.137848022828048045e+01,8.729668622579709325e-01
2.142015367901786860e+01,8.737575431140714999e-01
2.146182712975526030e+01,8.745319621069926885e-01
2.150350058049264845e+01,8.752905012109208904e-01
2.154517403123003660e+01,8.760335608191132106e-01
2.158684748196742476e+01,8.767615416162776176e-01
2.162852093270481291e+01,8.774748362106765676e-01
2.167019438344220461e+01,8.781738589721459487e-01
2.171186783417959276e+01,8.788589939369814141e-01
2.175354128491698091e+01,8.795306598842368428e-01
2.179521473565436906e+01,8.801892353369129562e-01
2.183688818639175722e+01,8.808351321616011420e-01
2.187856163712914892e+01,8.814687275243328068e-01
2.192023508786653707e+01,8.820904161222304918e-01
2.196190853860392522e+01,8.827005759613233415e-01
2.200358198934131337e+01,8.832995781501360444e-01
2.204525544007870153e+01,8.838877996414179483e-01
2.208692889081609323e+01,8.844655867096730129e-01
2.212860234155348138e+01,8.850333089187973901e-01
2.217027579229086953e+01,8.855912910180190334e-01
2.221194924302825768e+01,8.861398859631485214e-01
2.225362269376564583e+01,8.866794025332330742e-01
2.229529614450303754e+01,8.872101678063601948e-01
2.233696959524042569e+01,8.877324793359215871e-01
2.237864304597781384e+01,8.882466319668009813e-01
2.242031649671520199e+01,8.887529133848359741e-01
2.246198994745259014e+01,8.892515846675376201e-01
2.250366339818998185e+01,8.897429205365410265e-01
2.254533684892737000e+01,8.902271516811883778e-01
2.258701029966475815e+01,8.907045331602014837e-01
2.262868375040214630e+01,8.911752718178588273e-01
2.267035720113953445e+01,8.916395951626843175e-01
2.271203065187692616e+01,8.920976930198639687e-01
2.275370410261431431e+01,8.925497592625466492e-01
2.279537755335170246e+01,8.929959709497077291e-01
2.283705100408909061e+01,8.934364863956922864e-01
2.287872445482647876e+01,8.938714698791316859e-01
2.292039790556386691e+01,8.943010471752895763e-01
2.296207135630125862e+01,8.947253656317166737e-01
2.300374480703864677e+01,8.951445253419622050e-01
2.304541825777603492e+01,8.955586503161021561e-01
2.308709170851342307e+01,8.959678231173817675e-01
2.312876515925081122e+01,8.963721386131444646e-01
2.317043860998820293e+01,8.967716683211117701e-01
2.321211206072559108e+01,8.971664754344795822e-01
2.325378551146297923e+01,8.975566230461089479e-01
2.329545896220036738e+01,8.979421448283835261e-01
2.333713241293775553e+01,8.983230936373256537e-01
2.337880586367514724e+01,8.986994800473238065e-01
2.342047931441253539e+01,8.990713417004101426e-01
2.346215276514992354e+01,8.994386746950939759e-01
2.350382621588731169e+01,8.998014958909197336e-01
2.354549966662469984e+01,9.001597948397972448e-01
2.358717311736209155e+01,9.005135642904137372e-01
2.362884656809947970e+01,9.008627919267425677e-01
2.367052001883686785e+01,9.012074472435982475e-01
2.371219346957425600e+01,9.015475162758833649e-01
2.375386692031164415e+01,9.018829505855935347e-01
2.379554037104903585e+01,9.022137309241324843e-01
2.383721382178642401e+01,9.025397992112891288e-01
2.387888727252381216e+01,9.028611255863047136e-01
2.392056072326120031e+01,9.031776509238391704e-01
2.396223417399858846e+01,9.034893305570392830e-01
2.400390762473598016e+01,9.037961104560421344e-01
2.404558107547336832e+01,9.040979304434099140e-01
2.408725452621075647e+01,9.043947435075232466e-01
2.412892797694814462e+01,9.046864776801823993e-01
2.417060142768553277e+01,9.049730906058843782e-01
2.421227487842292447e+01,9.052545058151422186e-01
